filename,width,height,class,xmin,ymin,xmax,ymax
Robot-01-08-2019-22_47_38-68_jpg.rf.d85cff4f008584ddfdbaea165ad8a618.jpg,512,512,ball,259,239,289,283
Robot-05-08-2019-20_08_24-42_jpg.rf.d887dd7a4583c9721dd8971a1068e83c.jpg,512,512,ball,196,132,249,215
scene03401_png.rf.d880cd7f1aed17795dbe43365d047675.jpg,512,512,ball,310,90,327,118
Robot-05-08-2019-20_10_35-66_jpg.rf.d86b6426ade6f2d712c114a9aed360da.jpg,512,512,ball,249,421,312,511
Robot-01-08-2019-22_47_33-35_jpg.rf.d88ce18934c934d578257501f95b1999.jpg,512,512,ball,142,252,173,306
Robot-05-08-2019-20_10_24-96_jpg.rf.d892f41570f50aba3a9dfd44d1435a53.jpg,512,512,ball,341,90,364,138
Robot-05-08-2019-20_07_34-66_jpg.rf.d893e220714adc52751a9542935b632b.jpg,512,512,ball,394,257,443,338
Robot-05-08-2019-20_12_29-35_jpg.rf.d88927e181f1cda13ac3c2b76d9fb107.jpg,512,512,ball,255,32,268,57
Robot-05-08-2019-20_12_48-12_jpg.rf.d8ac75b250ea318c44364485df499b1e.jpg,512,512,ball,246,319,288,402
Robot-05-08-2019-20_09_09-34_jpg.rf.d8b217617ec10d1cecedae9fbadd750a.jpg,512,512,ball,215,23,224,42
Robot-05-08-2019-20_12_12-03_jpg.rf.d8c95860a7c3e0a46e2e2bcf4768c501.jpg,512,512,ball,337,123,372,191
Robot-05-08-2019-20_13_19-93_jpg.rf.d8b2cb8f743b69f86bd8e2ae6c72512e.jpg,512,512,ball,384,145,412,201
Robot-05-08-2019-20_10_21-33_jpg.rf.d8cff36a6efd00a4f6ab3dff702d13e8.jpg,512,512,ball,305,28,318,52
Robot-05-08-2019-20_11_22-89_jpg.rf.d909b8e842e789a44784e6d6dfe70326.jpg,512,512,ball,243,18,256,42
Robot-05-08-2019-20_10_08-41_jpg.rf.d916c34b3d29974cd8177598f22ecec1.jpg,512,512,ball,239,230,287,328
Robot-01-08-2019-22_47_58-37_jpg.rf.d9c63d0771dc443a96ea76c9d5a58189.jpg,512,512,ball,335,169,365,225
Robot-05-08-2019-20_12_16-8_jpg.rf.d9609e1c4924d549fe1f954557927608.jpg,512,512,ball,280,45,300,84
Robot-05-08-2019-20_13_00-03_jpg.rf.d98533f7b8dfdb18290010bf5d012b03.jpg,512,512,ball,259,23,273,50
Robot-05-08-2019-20_10_02-79_jpg.rf.d8cad955eb1fffae433d83b48e459417.jpg,512,512,ball,230,30,244,54
Robot-05-08-2019-20_11_56-2_jpg.rf.d998ed14756da6fea146b3109ca82684.jpg,512,512,ball,283,74,313,125
Robot-05-08-2019-20_12_40-4_jpg.rf.d9cf943521b4f13b28906a23cb3e3d97.jpg,512,512,ball,221,25,232,45
Robot-05-08-2019-20_11_32-52_jpg.rf.d9e30134fbfa8b166b30047b41000c02.jpg,512,512,ball,264,19,272,36
Robot-05-08-2019-20_11_02-75_jpg.rf.d9ea4fe035cd8c5eea5794ad4094234f.jpg,512,512,ball,222,35,232,56
Robot-05-08-2019-20_12_26-77_jpg.rf.da0bae3a4917449c6d892b7b3d786065.jpg,512,512,ball,293,19,301,35
Robot-05-08-2019-20_12_48-64_jpg.rf.da65bec1c3befdd521810611605165e6.jpg,512,512,ball,233,26,248,53
Robot-05-08-2019-20_58_56-21_jpg.rf.da63ab8fe35bbc47c36265fe0c97ad60.jpg,512,512,ball,192,123,375,361
Robot-05-08-2019-20_13_10-1_jpg.rf.da627b3cd8eeff85fea9c37d29903a11.jpg,512,512,ball,149,136,188,202
Robot-05-08-2019-20_09_39-8_jpg.rf.da78ef929a98aa4734e612f929a4e857.jpg,512,512,ball,287,142,314,191
Robot-05-08-2019-20_12_51-13_jpg.rf.da70213b013d61fc4df82c6888012676.jpg,512,512,ball,318,30,329,53
Robot-05-08-2019-20_08_45-9_jpg.rf.da9bf3adfe62b4a0138e614a9732ceb4.jpg,512,512,ball,385,144,412,197
Robot-05-08-2019-20_07_31-0_jpg.rf.da9319ad2c2b5cdb1d1e60857ca70748.jpg,512,512,ball,189,126,237,207
Robot-05-08-2019-20_11_42-93_jpg.rf.daa160b50a98bf1c43fe45ae109928f2.jpg,512,512,ball,412,233,459,315
Robot-05-08-2019-20_08_38-93_jpg.rf.dadff4bf4324a7d3a74301be18f8f9b5.jpg,512,512,ball,216,24,226,43
Robot-01-08-2019-22_48_13-39_jpg.rf.dab1a08e81b4f26f0284e60118cd7b66.jpg,512,512,ball,233,210,264,264
Robot-05-08-2019-20_08_54-12_jpg.rf.dae29ac1f2ebd058281e21eb986f456b.jpg,512,512,ball,302,27,312,44
Robot-05-08-2019-20_11_15-88_jpg.rf.db28896bcaf6d05a0b73d02702e9694c.jpg,512,512,ball,297,30,309,51
Robot-05-08-2019-20_11_36-05_jpg.rf.db0e1fdaa16cad57c35b0e31b35e37d6.jpg,512,512,ball,289,244,310,284
Robot-05-08-2019-20_11_33-46_jpg.rf.db1410c10a70e735af741f183512fea4.jpg,512,512,ball,290,17,300,35
Robot-05-08-2019-20_08_36-21_jpg.rf.dafadcf83eb44c837352a6ef908fe16f.jpg,512,512,ball,324,51,340,85
Robot-05-08-2019-20_08_20-46_jpg.rf.db3709adbf2ba621c7a2e79adc02173c.jpg,512,512,ball,218,19,228,38
Robot-05-08-2019-20_12_47-76_jpg.rf.db561ebd44697d429cfc84e7e341195d.jpg,512,512,ball,362,184,385,229
Robot-05-08-2019-20_12_56-91_jpg.rf.db379be5687eda36c5719b055ed0f49a.jpg,512,512,ball,337,43,351,69
Robot-05-08-2019-20_58_55-39_jpg.rf.db685b934257a95251bfb37b83333100.jpg,512,512,ball,203,210,290,357
Robot-01-08-2019-22_47_50-29_jpg.rf.db46ffc12e14283b6968dec10777cc20.jpg,512,512,ball,274,299,313,372
Robot-05-08-2019-20_09_06-85_jpg.rf.db6e055b55d423286a7956fcb72d9f4e.jpg,512,512,ball,210,271,240,326
Robot-05-08-2019-20_11_21-98_jpg.rf.db780c8d06852687eac0a0ba8d9f7215.jpg,512,512,ball,161,100,187,146
Robot-05-08-2019-20_11_13-07_jpg.rf.db68fbec0ac0d1453a92ce6f3ef2d36a.jpg,512,512,ball,222,19,232,37
Robot-05-08-2019-20_09_30-06_jpg.rf.db97079b469d91a84c994ba18a0fde6a.jpg,512,512,ball,354,99,379,150
Robot-05-08-2019-20_11_38-58_jpg.rf.db85f943947e41bc1382474363b90af1.jpg,512,512,ball,306,28,320,52
Robot-05-08-2019-20_13_40-49_jpg.rf.dbaba143b17a54dc09ba09a2946115cb.jpg,512,512,ball,285,21,294,39
Robot-05-08-2019-20_10_37-78_jpg.rf.dba4e96625ef0162076b7ec3747226ee.jpg,512,512,ball,227,21,239,42
Robot-05-08-2019-20_12_14-92_jpg.rf.dbd3a015e9d9fb2a2e254a041a572be0.jpg,512,512,ball,256,117,269,141
Robot-05-08-2019-20_10_43-82_jpg.rf.dbc1db4cc776dd1c04d074027f1bceef.jpg,512,512,ball,295,14,304,30
Robot-05-08-2019-20_13_28-39_jpg.rf.dbcf29c1e8e657d319423ef40a020618.jpg,512,512,ball,278,15,287,31
Robot-05-08-2019-20_09_15-23_jpg.rf.dbabf62dcb0a051f81cab61334dd1f2b.jpg,512,512,ball,302,18,312,37
Robot-05-08-2019-20_07_35-06_jpg.rf.dbf5ff95c636777697677357032dbb31.jpg,512,512,ball,197,49,210,73
Robot-05-08-2019-20_12_28-31_jpg.rf.dc1f7119181a455bc6376a08f891b8ba.jpg,512,512,ball,293,30,306,58
Robot-05-08-2019-20_07_48-79_jpg.rf.dbfc45eacff5beea9ca979163e8b0d48.jpg,512,512,ball,299,47,317,81
Robot-05-08-2019-20_08_03-07_jpg.rf.dbdef8da5532d322f8e2abd39d4315aa.jpg,512,512,ball,353,163,372,199
Robot-05-08-2019-20_12_46-63_jpg.rf.dc3d283149e16311e48e553e1f22a231.jpg,512,512,ball,313,36,327,63
Robot-05-08-2019-20_10_54-7_jpg.rf.dc3679f74bfc527e4c0e6701c7f5e6d3.jpg,512,512,ball,223,130,271,210
Robot-05-08-2019-20_07_58-24_jpg.rf.dc3c7d44614476c061e65cff828d045f.jpg,512,512,ball,312,47,329,81
Robot-05-08-2019-20_07_30-04_jpg.rf.dc878aafa5dd93a28356fb4a235fb29c.jpg,512,512,ball,284,108,293,125
Robot-05-08-2019-20_13_08-22_jpg.rf.dcbe14753302b520ab857450bbb1f970.jpg,512,512,ball,92,222,120,283
Robot-05-08-2019-20_13_26-64_jpg.rf.dcd9676a4f3fa072a854f28beab8b354.jpg,512,512,ball,278,20,292,46
Robot-05-08-2019-20_11_26-12_jpg.rf.dce87157a4b4b7805f94a79f80785420.jpg,512,512,ball,300,117,311,139
Robot-05-08-2019-20_11_59-34_jpg.rf.dcff7cdce41bd0c3e87a0b94252e975b.jpg,512,512,ball,239,19,251,43
Robot-05-08-2019-20_12_15-65_jpg.rf.dcf44456755288c1ff7c9aa082079893.jpg,512,512,ball,223,176,275,268
Robot-05-08-2019-20_08_01-14_jpg.rf.dd28ede7d97fcd19680680c914836eed.jpg,512,512,ball,227,115,242,141
Robot-01-08-2019-22_48_03-15_jpg.rf.dd14c16e7e1b4590b1e82778e12a60f6.jpg,512,512,ball,211,261,244,317
Robot-05-08-2019-20_08_23-66_jpg.rf.dd21abcc80515da9290cbe463747047f.jpg,512,512,ball,203,35,217,58
Robot-05-08-2019-20_10_11-98_jpg.rf.dd3e3167ef77fd779d7e3fd7cd93ccc5.jpg,512,512,ball,285,109,295,129
Robot-05-08-2019-20_10_31-34_jpg.rf.dd45693b956e8136b684f8e70f0144ba.jpg,512,512,ball,302,36,318,66
Robot-05-08-2019-20_13_41-0_jpg.rf.dd38533bb42d6b76f9c33386e5cc6163.jpg,512,512,ball,319,62,343,106
Robot-01-08-2019-22_47_52-34_jpg.rf.dd43dc611e3940c610d24fb0766f8d4d.jpg,512,512,ball,256,320,294,382
Robot-05-08-2019-20_08_36-88_jpg.rf.dd6549595d9af3ce9b04a085b93860d0.jpg,512,512,ball,287,13,295,30
Robot-05-08-2019-21_17_33-8_jpg.rf.dd72cdfc0ab0c9cbdd09a1a8f9618f5d.jpg,512,512,ball,377,239,495,418
Robot-05-08-2019-20_11_41-66_jpg.rf.dd793401e7db90680982e61f712ca39e.jpg,512,512,ball,236,22,247,42
Robot-05-08-2019-20_13_20-14_jpg.rf.dd59817dbc2306bd98ad1e51d7a4d6c0.jpg,512,512,ball,234,123,249,153
Robot-05-08-2019-20_10_08-32_jpg.rf.ddecb461148588706133380cc7a51e35.jpg,512,512,ball,167,137,209,210
Robot-01-08-2019-22_47_51-5_jpg.rf.dd929dbbfa83a28132ded62283f5ae7f.jpg,512,512,ball,245,209,280,266
Robot-05-08-2019-20_13_30-12_jpg.rf.de1a292ea87018aa7b25ab62ea49cffb.jpg,512,512,ball,325,128,338,154
Robot-05-08-2019-20_12_04-24_jpg.rf.de26bd012efb8bbe331352ce71415974.jpg,512,512,ball,164,140,207,209
scene14621_png.rf.ddb6158ce918407b3d88da3cdf49f53c.jpg,512,512,ball,355,373,376,408
Robot-01-08-2019-22_47_50-69_jpg.rf.dd9eacde11967b91efcdc811ed8ba93e.jpg,512,512,ball,197,159,231,222
Robot-05-08-2019-20_10_01-76_jpg.rf.ddef492beddfca0305af2f4fb4136cf3.jpg,512,512,ball,257,76,289,132
Robot-05-08-2019-20_11_40-05_jpg.rf.de27643f2d6c8d6f34bfe40990974fe1.jpg,512,512,ball,330,41,342,68
Robot-05-08-2019-20_11_52-04_jpg.rf.de4042971c1da9f8857bc52399df01ab.jpg,512,512,ball,245,19,256,41
Robot-05-08-2019-20_10_02-88_jpg.rf.de49dc61fe0f3a0a95b17db0b776fa34.jpg,512,512,ball,209,30,221,53
Robot-05-08-2019-20_12_01-29_jpg.rf.deacfba262e25f3a5cb7de72983119c0.jpg,512,512,ball,189,46,204,76
Robot-05-08-2019-20_07_37-36_jpg.rf.de456931a29b9ac45d3e623ed6d79d31.jpg,512,512,ball,309,27,319,46
Robot-05-08-2019-20_12_07-19_jpg.rf.def11f88f9e974acf8592090687235a6.jpg,512,512,ball,291,119,303,144
Robot-05-08-2019-20_09_05-91_jpg.rf.dee62b00bb2f8febb8865cf58ecb6808.jpg,512,512,ball,349,115,379,169
Robot-05-08-2019-20_08_12-67_jpg.rf.ded26837e345a078ab5b47ce939ea109.jpg,512,512,ball,313,23,322,44
Robot-05-08-2019-20_09_00-78_jpg.rf.dedde91befa77bb63cf233d45d84e00b.jpg,512,512,ball,371,146,401,211
Robot-05-08-2019-20_12_22-27_jpg.rf.df195d9de054a9d984a97dcde2542918.jpg,512,512,ball,297,22,307,41
Robot-05-08-2019-20_58_55-45_jpg.rf.df1c4bc13e259272e419a7f3d35d85f7.jpg,512,512,ball,190,353,273,501
Robot-05-08-2019-20_13_39-32_jpg.rf.df105232ed9ee698aefb5ef00a4b4fcb.jpg,512,512,ball,229,81,261,138
Robot-05-08-2019-20_07_45-93_jpg.rf.df26b8d9701b5abbc6f480a12a9d0401.jpg,512,512,ball,283,25,296,49
Robot-05-08-2019-20_12_24-84_jpg.rf.df1d1fbf372c73f880eaac249e12ff5b.jpg,512,512,ball,339,93,364,149
Robot-05-08-2019-20_11_20-74_jpg.rf.df062ee40c9cb9c8a943678745a591cf.jpg,512,512,ball,99,327,147,427
Robot-05-08-2019-20_10_29-38_jpg.rf.df1d303a554fc3123ae2d22cf218a3f0.jpg,512,512,ball,231,19,242,41
Robot-05-08-2019-20_12_57-95_jpg.rf.df29df488bc845081dc52c29a72cfb6d.jpg,512,512,ball,199,67,227,124
Robot-05-08-2019-20_10_17-41_jpg.rf.df5e738ed177c6ea82c0823f4483efe0.jpg,512,512,ball,304,32,315,55
Robot-05-08-2019-20_11_17-23_jpg.rf.df388ff2b03e10034bb8e33495344469.jpg,512,512,ball,290,20,299,36
Robot-05-08-2019-20_10_21-14_jpg.rf.df3b1e04cf57c9956c99d77eb1843949.jpg,512,512,ball,295,144,315,176
Robot-05-08-2019-20_12_49-76_jpg.rf.df3d66ef7f4269a230a330dac2fc2b33.jpg,512,512,ball,302,19,312,36
Robot-05-08-2019-20_13_09-45_jpg.rf.df60728c90728045acf81bb1228ccb4d.jpg,512,512,ball,229,122,244,152
Robot-05-08-2019-20_09_36-24_jpg.rf.df676565d7a0b8602160266c58c86759.jpg,512,512,ball,196,39,207,61
Robot-05-08-2019-20_11_38-28_jpg.rf.df6d101e36666927ec879c7607c43333.jpg,512,512,ball,297,25,309,43
Robot-05-08-2019-20_09_43-66_jpg.rf.df6d1e9b617b6f272bd02b064ec22a83.jpg,512,512,ball,289,40,306,72
Robot-05-08-2019-20_08_51-48_jpg.rf.df75f74334b759f0ea77fafd490914b2.jpg,512,512,ball,298,187,363,287
Robot-05-08-2019-20_08_39-0_jpg.rf.df9bf412aad4d7617b46945290d5cf3c.jpg,512,512,ball,223,21,234,43
Robot-05-08-2019-20_12_03-97_jpg.rf.dfa84d844f1bfbfc662e41491a19ab23.jpg,512,512,ball,289,22,300,42
Robot-05-08-2019-20_11_51-34_jpg.rf.dfa2039f2ed8289b228dc30f90a213a8.jpg,512,512,ball,209,36,223,59
Robot-05-08-2019-20_08_12-76_jpg.rf.dfce9e5685efd78504fa6050d0820526.jpg,512,512,ball,250,38,266,68
Robot-05-08-2019-20_09_26-79_jpg.rf.dfb4785f0aaf74925c896fc8926d5466.jpg,512,512,ball,213,364,255,440
Robot-05-08-2019-20_13_26-85_jpg.rf.dfc0669825a1ff76867c1ebe1bb1122e.jpg,512,512,ball,252,111,265,134
Robot-05-08-2019-20_11_57-83_jpg.rf.dff7fff02c9024a21b0aebbcfe07be44.jpg,512,512,ball,142,199,171,250
Robot-05-08-2019-20_10_45-58_jpg.rf.dfca60e15a7b99f2aa8772fdf226f7d9.jpg,512,512,ball,222,20,232,39
Robot-05-08-2019-20_12_03-59_jpg.rf.e004e8da41ba8a1f26f36cf7a0313181.jpg,512,512,ball,342,71,363,115
Robot-05-08-2019-20_08_54-21_jpg.rf.e03a937ac775b34055390890762245c1.jpg,512,512,ball,305,17,314,33
Robot-05-08-2019-20_13_44-08_jpg.rf.e01a77cf74eef75d67448aab4b9a126d.jpg,512,512,ball,331,126,344,150
Robot-05-08-2019-20_58_59-22_jpg.rf.e0520303f4bfff8b924cffab6215293f.jpg,512,512,ball,112,164,262,443
Robot-05-08-2019-20_11_39-85_jpg.rf.e08c53b6586afcd1ad7be04b78ce4348.jpg,512,512,ball,304,55,325,96
Robot-05-08-2019-20_13_28-01_jpg.rf.e05d056580224d2d1cce194f3cc54f0e.jpg,512,512,ball,262,27,276,49
Robot-05-08-2019-20_08_27-45_jpg.rf.e05734e6cc351510adcf3c651776b1f2.jpg,512,512,ball,315,47,332,84
Robot-05-08-2019-20_58_57-96_jpg.rf.e0faea9e9486c4230f1028383db684c2.jpg,512,512,ball,274,186,375,373
Robot-05-08-2019-20_10_37-68_jpg.rf.e0a91c86e9c23776848143f9a16eb7c7.jpg,512,512,ball,255,21,268,44
Robot-05-08-2019-20_07_53-72_jpg.rf.e0e9df34926a62ac4bffb5ec9b3958ad.jpg,512,512,ball,217,33,229,54
Robot-01-08-2019-22_48_10-44_jpg.rf.e107947fc4ee5603e8bad2bc132e8d97.jpg,512,512,ball,194,120,220,161
Robot-01-08-2019-22_47_39-09_jpg.rf.e10835baa2484af25ebfbcacbb6eb050.jpg,512,512,ball,247,166,278,224
Robot-05-08-2019-20_07_26-14_jpg.rf.e0ae3a2353586b7d3f73effca260bc99.jpg,512,512,ball,239,19,249,39
Robot-05-08-2019-20_11_38-47_jpg.rf.e10fddde15beb28131e83e444d34a4c7.jpg,512,512,ball,337,104,368,159
Robot-05-08-2019-20_13_15-23_jpg.rf.e10bdc7ef5c887cb19bad5c54e22e42b.jpg,512,512,ball,339,84,367,133
Robot-05-08-2019-20_13_40-07_jpg.rf.e1198592ed41d0dc0be20a1e7743453d.jpg,512,512,ball,212,120,263,205
Robot-05-08-2019-20_12_09-95_jpg.rf.e14291d44a5f86ea79113b12a01a53b9.jpg,512,512,ball,243,34,257,59
scene12361_png.rf.e126b5e68707fb25568f1d48fe72b3d3.jpg,512,512,ball,379,115,400,150
Robot-05-08-2019-20_07_54-67_jpg.rf.e149781daa0aa9e778790110fc87b24e.jpg,512,512,ball,328,56,344,89
Robot-05-08-2019-20_08_29-68_jpg.rf.e152ca71e8588f4e369154b525ad0a00.jpg,512,512,ball,296,108,307,127
Robot-05-08-2019-20_10_19-8_jpg.rf.e18319d1a517db6f60752edd077c1e3f.jpg,512,512,ball,219,21,228,39
Robot-05-08-2019-20_07_48-41_jpg.rf.e1815b73bfea7953e825abc57f464429.jpg,512,512,ball,204,36,217,60
Robot-05-08-2019-20_12_20-58_jpg.rf.e18ccbc46ea52d2a8f039a0ef14021b2.jpg,512,512,ball,282,31,299,60
Robot-05-08-2019-20_07_33-37_jpg.rf.e18c20bc0e6bbcbd898c0aac497cb121.jpg,512,512,ball,238,38,261,76
Robot-05-08-2019-20_10_50-28_jpg.rf.e196aa7f476e10ce1440f0b547ec1b64.jpg,512,512,ball,321,33,332,60
Robot-05-08-2019-20_12_45-63_jpg.rf.e194e591f6e4f7de6bfcd805274acda7.jpg,512,512,ball,214,367,313,506
Robot-05-08-2019-20_08_35-66_jpg.rf.e18fa4c3ca67485f276b0baec2470e62.jpg,512,512,ball,382,186,416,259
Robot-05-08-2019-20_13_43-03_jpg.rf.e1a363f79b4713332fcdd4fb3df4a09d.jpg,512,512,ball,352,141,379,204
Robot-05-08-2019-20_07_25-58_jpg.rf.e1cc6ef335449ca50189ad729067b4d0.jpg,512,512,ball,325,35,337,61
Robot-05-08-2019-20_09_22-38_jpg.rf.e1c537b56412d252136b987fb0edb079.jpg,512,512,ball,165,170,189,208
Robot-01-08-2019-22_47_43-67_jpg.rf.e1d2bbb82be4f7700e6923d2b8dba1bd.jpg,512,512,ball,141,308,175,371
Robot-05-08-2019-20_09_59-15_jpg.rf.e1e8fbcfec0806e664154626a58dd626.jpg,512,512,ball,297,27,310,57
Robot-05-08-2019-20_11_38-96_jpg.rf.e1d7ba174313205118a459d200c51329.jpg,512,512,ball,289,20,301,43
Robot-05-08-2019-20_10_24-41_jpg.rf.e1f778da886e91f1ef4d507a59dbd711.jpg,512,512,ball,158,69,176,99
Robot-05-08-2019-20_12_07-28_jpg.rf.e1e90043c85f77434a15f212e9e8b20b.jpg,512,512,ball,262,24,275,48
Robot-05-08-2019-20_10_48-16_jpg.rf.e1fa2504f8c7a82f86e4d41280a4eb11.jpg,512,512,ball,219,35,233,58
Robot-05-08-2019-20_13_23-42_jpg.rf.e21c7c279bd8a42159b165fe0fb34d99.jpg,512,512,ball,218,26,229,44
Robot-05-08-2019-20_10_39-51_jpg.rf.e221a121c19c2daa1ca362fb9fc6e292.jpg,512,512,ball,304,68,327,112
Robot-05-08-2019-20_11_50-31_jpg.rf.e22061d6d4e7b8520e40d033d742dd1e.jpg,512,512,ball,288,18,295,32
Robot-05-08-2019-20_08_43-04_jpg.rf.e22e1b276dc7374e47f436e512b484e3.jpg,512,512,ball,351,140,387,205
Robot-05-08-2019-20_12_43-28_jpg.rf.e23f999e6d88181c1ac45025f410e531.jpg,512,512,ball,128,221,161,275
Robot-05-08-2019-20_09_17-47_jpg.rf.e2334f4487590c886f02e27b8eef2504.jpg,512,512,ball,158,127,197,195
Robot-05-08-2019-20_07_34-2_jpg.rf.e26c2f1e414a7d77b8298c180ebce701.jpg,512,512,ball,299,109,306,124
Robot-05-08-2019-20_13_17-58_jpg.rf.e26886fe30d0dc38c17e59660d87e0d3.jpg,512,512,ball,322,42,336,74
Robot-05-08-2019-20_08_34-1_jpg.rf.e2f09fc94cc3009419c1257b086a2cca.jpg,512,512,ball,220,27,232,48
Robot-05-08-2019-20_11_06-64_jpg.rf.e299f511d482ec677cdb2053cbcb2e2c.jpg,512,512,ball,264,113,277,136
Robot-05-08-2019-20_09_50-65_jpg.rf.e2f4fc867c1e503c0464323bfe6a1674.jpg,512,512,ball,328,59,345,96
Robot-01-08-2019-22_48_12-81_jpg.rf.e32601a4cdc3ad975185f1af8fe96e3b.jpg,512,512,ball,228,337,270,414
Robot-05-08-2019-20_13_43-5_jpg.rf.e303f17e9defa385deaf305392592823.jpg,512,512,ball,235,26,246,45
Robot-05-08-2019-20_13_18-54_jpg.rf.e29f5ab0e3262e853e40180bd7212cb8.jpg,512,512,ball,324,29,335,51
Robot-05-08-2019-20_12_25-63_jpg.rf.e345909625bbb0632d9475663622e100.jpg,512,512,ball,217,119,228,140
Robot-05-08-2019-20_10_08-96_jpg.rf.e2fb21e86f1fa3aa59b4c45ec7287785.jpg,512,512,ball,313,36,328,63
Robot-05-08-2019-20_09_40-18_jpg.rf.e35af0890fa05b6ce3a2e7b155611812.jpg,512,512,ball,268,18,280,42
Robot-05-08-2019-20_11_34-14_jpg.rf.e3680d25123a8ef7fd1f529b8d631d4f.jpg,512,512,ball,285,22,297,45
Robot-05-08-2019-20_11_46-11_jpg.rf.e36cd811efe561e3c83c1dcb9453c416.jpg,512,512,ball,344,279,399,377
Robot-05-08-2019-20_11_16-4_jpg.rf.e39c1a2609283dff2b4c7ef37fba0196.jpg,512,512,ball,303,21,313,44
Robot-05-08-2019-20_07_35-15_jpg.rf.e3afb18768f052fcc3c0bee0ba2e37a9.jpg,512,512,ball,301,91,335,150
Robot-05-08-2019-20_08_50-71_jpg.rf.e3b357d272c73e38b62c2c2267a1be7a.jpg,512,512,ball,324,32,335,57
Robot-05-08-2019-20_13_30-97_jpg.rf.e3898fb0393fb8c25397937eb8ac2fbd.jpg,512,512,ball,263,22,277,49
Robot-05-08-2019-20_58_50-38_jpg.rf.e3ef1a50a30080274c33cd5accad624e.jpg,512,512,ball,188,107,287,285
Robot-05-08-2019-20_07_31-47_jpg.rf.e3f3f62e896c9909323eabaa81b4db02.jpg,512,512,ball,296,118,309,141
Robot-01-08-2019-22_48_01-14_jpg.rf.e3e5279b2edaf1e3e224a7279de251d5.jpg,512,512,ball,313,279,351,345
Robot-05-08-2019-20_07_40-99_jpg.rf.e3b36e249688cdd86e97cb41628334b1.jpg,512,512,ball,310,39,325,70
Robot-05-08-2019-20_10_36-12_jpg.rf.e3f81c04a2e2cfa91ab7f30cfcbda172.jpg,512,512,ball,279,26,294,53
Robot-05-08-2019-20_09_54-26_jpg.rf.e3f55c881c26c78c5c14b3e1756944e3.jpg,512,512,ball,189,54,211,97
Robot-05-08-2019-20_12_21-42_jpg.rf.e40ea1cec19ac8a86c2af497d0acaf93.jpg,512,512,ball,272,221,291,263
Robot-05-08-2019-20_10_59-98_jpg.rf.e40ce249fb10dc8118d6e6c251806344.jpg,512,512,ball,317,44,329,71
Robot-05-08-2019-20_08_06-77_jpg.rf.e43b89a8c38c9aa9785e18ef4951e436.jpg,512,512,ball,248,22,259,43
Robot-05-08-2019-20_07_37-07_jpg.rf.e4114ab9c7d36fb0f289dcd29c2b1909.jpg,512,512,ball,221,28,233,52
Robot-05-08-2019-20_07_40-27_jpg.rf.e4398f95ee5c06c3a7555e9d127cd879.jpg,512,512,ball,179,69,202,116
Robot-05-08-2019-20_10_13-78_jpg.rf.e47bbb93a6b28a5521aee2f3e32e0374.jpg,512,512,ball,303,111,311,129
Robot-05-08-2019-20_07_42-66_jpg.rf.e43a9780aefcd63e6a6b04bc675314f5.jpg,512,512,ball,323,39,336,63
Robot-05-08-2019-20_07_51-55_jpg.rf.e44132f93a0ad3ba23c0748b09016221.jpg,512,512,ball,261,38,275,66
Robot-05-08-2019-20_08_55-64_jpg.rf.e455a13242e6b02ade8f1861a112dbc8.jpg,512,512,ball,265,145,315,236
Robot-05-08-2019-20_07_56-62_jpg.rf.e443943ebb9a3c95b9565b384db5cc80.jpg,512,512,ball,237,27,248,49
Robot-05-08-2019-20_10_48-83_jpg.rf.e48012f278bfb6ab4bcf9c9dc03be78f.jpg,512,512,ball,220,29,234,56
Robot-05-08-2019-20_12_32-83_jpg.rf.e484eea1caa5fe010fa597e33f1ddd7e.jpg,512,512,ball,305,31,317,57
Robot-05-08-2019-20_59_01-2_jpg.rf.e4a446b330c0fc7584f6d85956ed25f9.jpg,512,512,ball,124,64,289,343
Robot-05-08-2019-20_09_14-02_jpg.rf.e4926ad29cbef0223e7dd8475c801220.jpg,512,512,ball,317,114,326,133
Robot-05-08-2019-20_13_09-36_jpg.rf.e4b9c685ebfb2e1f8854cdbb6f48d0b0.jpg,512,512,ball,375,278,414,362
Robot-05-08-2019-20_08_21-53_jpg.rf.e4c23ddd80ee8ff322f6683123acc3e7.jpg,512,512,ball,246,177,267,226
Robot-05-08-2019-20_11_27-55_jpg.rf.e4ca95516c79ea0a21cbaadbfd3e307a.jpg,512,512,ball,264,128,313,215
Robot-05-08-2019-20_10_22-24_jpg.rf.e5171dccc51ba2c914918f4b06de6669.jpg,512,512,ball,314,26,325,51
Robot-05-08-2019-20_07_57-29_jpg.rf.e4cacaf80e82b569a806e6dcccba3387.jpg,512,512,ball,312,23,322,45
Robot-05-08-2019-20_09_50-46_jpg.rf.e4e5513b3c5908ae7d233a9639f014af.jpg,512,512,ball,321,27,331,49
Robot-05-08-2019-20_09_06-93_jpg.rf.e4d420bde9629bcd3bf79b3301fdf464.jpg,512,512,ball,320,62,342,106
Robot-05-08-2019-20_07_48-31_jpg.rf.e4cc0540b654447f3952b877e968aec0.jpg,512,512,ball,349,101,375,154
Robot-05-08-2019-20_12_41-1_jpg.rf.e51d3a824b6dce5ebf1766efb70a1acd.jpg,512,512,ball,146,118,171,159
Robot-05-08-2019-20_13_27-14_jpg.rf.e53e175aba876b86c0f2e12f8cf0917d.jpg,512,512,ball,340,56,358,90
